Log file open, 01/20/23 14:48:15
[2023.01.20-14.43.42:790][742]LogAudioMixer: FMixerPlatformXAudio2::StopAudioStream() called. InstanceID=19
[2023.01.20-14.43.42:792][742]LogAudioMixer: FMixerPlatformXAudio2::StopAudioStream() called. InstanceID=19
[2023.01.20-14.43.42:797][742]LogUObjectHash: Compacting FUObjectHashTables data took   1.21ms
[2023.01.20-14.43.42:864][743]LogPlayLevel: Display: Destroying online subsystem :Context_30
[2023.01.20-14.43.43:308][767]LogFileHelpers: InternalPromptForCheckoutAndSave started...
[2023.01.20-14.43.43:410][767]LogUObjectHash: Compacting FUObjectHashTables data took   1.10ms
[2023.01.20-14.43.43:418][767]LogSavePackage: Moving output files for package: /Game/Le_Labyrinthe/Maps/LabyrintheMap
[2023.01.20-14.43.43:419][767]LogSavePackage: Moving '../../../../../../Users/lolla/OneDrive/Bureau/Cours/Unreal/Labyrinthe/Saved/LabyrintheMap4132C646449F8F8C13AF19A4BDBB0D6E.tmp' to '../../../../../../Users/lolla/OneDrive/Bureau/Cours/Unreal/Labyrinthe/Content/Le_Labyrinthe/Maps/LabyrintheMap.umap'
[2023.01.20-14.43.43:428][767]LogFileHelpers: Saving map 'LabyrintheMap' took 0.062
[2023.01.20-14.43.43:437][767]LogFileHelpers: InternalPromptForCheckoutAndSave took 128 ms (total: 12.1 sec)
[2023.01.20-14.43.43:444][767]AssetCheck: New page: Asset Save: LabyrintheMap
[2023.01.20-14.43.43:444][767]LogContentValidation: Display: Validating /Script/Engine.World /Game/Le_Labyrinthe/Maps/LabyrintheMap.LabyrintheMap
[2023.01.20-14.43.44:197][809]LogUObjectHash: Compacting FUObjectHashTables data took   1.19ms
[2023.01.20-14.44.04:417][999]LogFileHelpers: InternalPromptForCheckoutAndSave started...
[2023.01.20-14.44.04:482][999]LogSavePackage: Moving output files for package: /Game/Le_Labyrinthe/Blueprints/PC_CharacterController
[2023.01.20-14.44.04:483][999]LogSavePackage: Moving '../../../../../../Users/lolla/OneDrive/Bureau/Cours/Unreal/Labyrinthe/Saved/PC_CharacterController07FA4031467E27FCF7190581E1292791.tmp' to '../../../../../../Users/lolla/OneDrive/Bureau/Cours/Unreal/Labyrinthe/Content/Le_Labyrinthe/Blueprints/PC_CharacterController.uasset'
[2023.01.20-14.44.04:491][999]LogFileHelpers: InternalPromptForCheckoutAndSave took 74 ms (total: 12.2 sec)
[2023.01.20-14.44.04:497][999]AssetCheck: New page: Asset Save: PC_CharacterController
[2023.01.20-14.44.04:497][999]LogContentValidation: Display: Validating /Script/Engine.Blueprint /Game/Le_Labyrinthe/Blueprints/PC_CharacterController.PC_CharacterController
[2023.01.20-14.44.05:204][ 41]BlueprintLog: New page: Compile PC_CharacterController
[2023.01.20-14.44.05:274][ 41]LogUObjectHash: Compacting FUObjectHashTables data took   1.40ms
[2023.01.20-14.44.20:382][924]LogDebuggerCommands: Repeating last play command: Selected Viewport
[2023.01.20-14.44.20:387][924]LogPlayLevel: PlayLevel: No blueprints needed recompiling
[2023.01.20-14.44.20:387][924]PIE: New page: PIE session: LabyrintheMap (20 janv. 2023 à 16:44:20)
[2023.01.20-14.44.20:387][924]LogPlayLevel: Creating play world package: /Game/Le_Labyrinthe/Maps/UEDPIE_0_LabyrintheMap
[2023.01.20-14.44.20:389][924]LogPlayLevel: PIE: StaticDuplicateObject took: (0.002175s)
[2023.01.20-14.44.20:389][924]LogPlayLevel: PIE: Created PIE world by copying editor world from /Game/Le_Labyrinthe/Maps/LabyrintheMap.LabyrintheMap to /Game/Le_Labyrinthe/Maps/UEDPIE_0_LabyrintheMap.LabyrintheMap (0.002217s)
[2023.01.20-14.44.20:389][924]LogChaos: FPhysicsSolverBase::AsyncDt:-1.000000
[2023.01.20-14.44.20:390][924]LogAIModule: Creating AISystem for world LabyrintheMap
[2023.01.20-14.44.20:390][924]LogPlayLevel: PIE: World Init took: (0.000884s)
[2023.01.20-14.44.20:434][924]LogUObjectHash: Compacting FUObjectHashTables data took   1.20ms
[2023.01.20-14.44.20:436][924]LogAudio: Display: Creating Audio Device:                 Id: 20, Scope: Unique, Realtime: True
[2023.01.20-14.44.20:436][924]LogAudioMixer: Display: Audio Mixer Platform Settings:
[2023.01.20-14.44.20:436][924]LogAudioMixer: Display: 	Sample Rate:						  48000
[2023.01.20-14.44.20:436][924]LogAudioMixer: Display: 	Callback Buffer Frame Size Requested: 1024
[2023.01.20-14.44.20:436][924]LogAudioMixer: Display: 	Callback Buffer Frame Size To Use:	  1024
[2023.01.20-14.44.20:436][924]LogAudioMixer: Display: 	Number of buffers to queue:			  2
[2023.01.20-14.44.20:437][924]LogAudioMixer: Display: 	Max Channels (voices):				  0
[2023.01.20-14.44.20:437][924]LogAudioMixer: Display: 	Number of Async Source Workers:		  0
[2023.01.20-14.44.20:437][924]LogAudio: Display: AudioDevice MaxSources: 32
[2023.01.20-14.44.20:437][924]LogAudio: Display: Audio Spatialization Plugin: None (built-in).
[2023.01.20-14.44.20:437][924]LogAudio: Display: Audio Reverb Plugin: None (built-in).
[2023.01.20-14.44.20:437][924]LogAudio: Display: Audio Occlusion Plugin: None (built-in).
[2023.01.20-14.44.20:439][924]LogAudioMixer: Display: Initializing audio mixer using platform API: 'XAudio2'
[2023.01.20-14.44.20:452][924]LogAudioMixer: Display: Using Audio Hardware Device Haut-parleurs (3- High Definition Audio Device)
[2023.01.20-14.44.20:452][924]LogAudioMixer: Display: Initializing Sound Submixes...
[2023.01.20-14.44.20:452][924]LogAudioMixer: Display: Creating Master Submix 'MasterSubmixDefault'
[2023.01.20-14.44.20:452][924]LogAudioMixer: Display: Creating Master Submix 'MasterReverbSubmixDefault'
[2023.01.20-14.44.20:453][924]LogAudioMixer: FMixerPlatformXAudio2::StartAudioStream() called. InstanceID=20
[2023.01.20-14.44.20:453][924]LogAudioMixer: Display: Output buffers initialized: Frames=1024, Channels=2, Samples=2048, InstanceID=20
[2023.01.20-14.44.20:455][924]LogAudioMixer: Display: Starting AudioMixerPlatformInterface::RunInternal(), InstanceID=20
[2023.01.20-14.44.20:455][924]LogAudioMixer: Display: FMixerPlatformXAudio2::SubmitBuffer() called for the first time. InstanceID=20
[2023.01.20-14.44.20:455][924]LogInit: FAudioDevice initialized.
[2023.01.20-14.44.20:455][924]LogAudio: Display: Audio Device (ID: 20) registered with world 'LabyrintheMap'.
[2023.01.20-14.44.20:458][924]LogLoad: Game class is 'BP_FirstPersonGameMode_C'
[2023.01.20-14.44.20:458][924]LogWorld: Bringing World /Game/Le_Labyrinthe/Maps/UEDPIE_0_LabyrintheMap.LabyrintheMap up for play (max tick rate 60) at 2023.01.20-15.44.20
[2023.01.20-14.44.20:458][924]LogWorld: Bringing up level for play took: 0.000768
[2023.01.20-14.44.20:460][924]LogOnline: OSS: Created online subsystem instance for: :Context_31
[2023.01.20-14.44.20:462][924]PIE: Server logged in
[2023.01.20-14.44.20:463][924]PIE: Play in editor total start time 0,076 seconds.
[2023.01.20-14.44.34:490][755]LogSlate: Updating window title bar state: overlay mode, drag disabled, window buttons hidden, title bar hidden
[2023.01.20-14.44.34:490][755]LogWorld: BeginTearingDown for /Game/Le_Labyrinthe/Maps/UEDPIE_0_LabyrintheMap
[2023.01.20-14.44.34:490][755]LogWorld: UWorld::CleanupWorld for LabyrintheMap, bSessionEnded=true, bCleanupResources=true
[2023.01.20-14.44.34:490][755]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2023.01.20-14.44.34:518][755]LogPlayLevel: Display: Shutting down PIE online subsystems
[2023.01.20-14.44.34:523][755]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2023.01.20-14.44.34:566][755]LogAudio: Display: Audio Device unregistered from world 'None'.
[2023.01.20-14.44.34:566][755]LogAudioMixer: FMixerPlatformXAudio2::StopAudioStream() called. InstanceID=20
[2023.01.20-14.44.34:568][755]LogAudioMixer: FMixerPlatformXAudio2::StopAudioStream() called. InstanceID=20
[2023.01.20-14.44.34:571][755]LogSlate: Updating window title bar state: overlay mode, drag disabled, window buttons hidden, title bar hidden
[2023.01.20-14.44.34:573][755]LogUObjectHash: Compacting FUObjectHashTables data took   1.46ms
[2023.01.20-14.44.34:617][756]LogPlayLevel: Display: Destroying online subsystem :Context_31
[2023.01.20-14.44.48:697][574]LogFileHelpers: InternalPromptForCheckoutAndSave started...
[2023.01.20-14.44.48:758][574]LogSavePackage: Moving output files for package: /Game/Le_Labyrinthe/Blueprints/PC_CharacterController
[2023.01.20-14.44.48:758][574]LogSavePackage: Moving '../../../../../../Users/lolla/OneDrive/Bureau/Cours/Unreal/Labyrinthe/Saved/PC_CharacterController0C14E5B14FCFE1F247C376A6E8C4D690.tmp' to '../../../../../../Users/lolla/OneDrive/Bureau/Cours/Unreal/Labyrinthe/Content/Le_Labyrinthe/Blueprints/PC_CharacterController.uasset'
[2023.01.20-14.44.48:767][574]LogFileHelpers: InternalPromptForCheckoutAndSave took 69 ms (total: 12.3 sec)
[2023.01.20-14.44.48:773][574]AssetCheck: New page: Asset Save: PC_CharacterController
[2023.01.20-14.44.48:773][574]LogContentValidation: Display: Validating /Script/Engine.Blueprint /Game/Le_Labyrinthe/Blueprints/PC_CharacterController.PC_CharacterController
[2023.01.20-14.44.49:147][597]BlueprintLog: New page: Compile PC_CharacterController
[2023.01.20-14.44.49:217][597]LogUObjectHash: Compacting FUObjectHashTables data took   1.11ms
[2023.01.20-14.44.50:064][633]LogDebuggerCommands: Repeating last play command: Selected Viewport
[2023.01.20-14.44.50:069][633]LogPlayLevel: PlayLevel: No blueprints needed recompiling
[2023.01.20-14.44.50:069][633]PIE: New page: PIE session: LabyrintheMap (20 janv. 2023 à 16:44:50)
[2023.01.20-14.44.50:069][633]LogPlayLevel: Creating play world package: /Game/Le_Labyrinthe/Maps/UEDPIE_0_LabyrintheMap
[2023.01.20-14.44.50:072][633]LogPlayLevel: PIE: StaticDuplicateObject took: (0.002778s)
[2023.01.20-14.44.50:072][633]LogPlayLevel: PIE: Created PIE world by copying editor world from /Game/Le_Labyrinthe/Maps/LabyrintheMap.LabyrintheMap to /Game/Le_Labyrinthe/Maps/UEDPIE_0_LabyrintheMap.LabyrintheMap (0.002825s)
[2023.01.20-14.44.50:072][633]LogChaos: FPhysicsSolverBase::AsyncDt:-1.000000
[2023.01.20-14.44.50:072][633]LogAIModule: Creating AISystem for world LabyrintheMap
[2023.01.20-14.44.50:072][633]LogPlayLevel: PIE: World Init took: (0.000655s)
[2023.01.20-14.44.50:116][633]LogUObjectHash: Compacting FUObjectHashTables data took   1.60ms
[2023.01.20-14.44.50:118][633]LogAudio: Display: Creating Audio Device:                 Id: 21, Scope: Unique, Realtime: True
[2023.01.20-14.44.50:118][633]LogAudioMixer: Display: Audio Mixer Platform Settings:
[2023.01.20-14.44.50:118][633]LogAudioMixer: Display: 	Sample Rate:						  48000
[2023.01.20-14.44.50:118][633]LogAudioMixer: Display: 	Callback Buffer Frame Size Requested: 1024
[2023.01.20-14.44.50:118][633]LogAudioMixer: Display: 	Callback Buffer Frame Size To Use:	  1024
[2023.01.20-14.44.50:118][633]LogAudioMixer: Display: 	Number of buffers to queue:			  2
[2023.01.20-14.44.50:118][633]LogAudioMixer: Display: 	Max Channels (voices):				  0
[2023.01.20-14.44.50:118][633]LogAudioMixer: Display: 	Number of Async Source Workers:		  0
[2023.01.20-14.44.50:118][633]LogAudio: Display: AudioDevice MaxSources: 32
[2023.01.20-14.44.50:119][633]LogAudio: Display: Audio Spatialization Plugin: None (built-in).
[2023.01.20-14.44.50:119][633]LogAudio: Display: Audio Reverb Plugin: None (built-in).
[2023.01.20-14.44.50:119][633]LogAudio: Display: Audio Occlusion Plugin: None (built-in).
[2023.01.20-14.44.50:121][633]LogAudioMixer: Display: Initializing audio mixer using platform API: 'XAudio2'
[2023.01.20-14.44.50:133][633]LogAudioMixer: Display: Using Audio Hardware Device Haut-parleurs (3- High Definition Audio Device)
[2023.01.20-14.44.50:134][633]LogAudioMixer: Display: Initializing Sound Submixes...
[2023.01.20-14.44.50:134][633]LogAudioMixer: Display: Creating Master Submix 'MasterSubmixDefault'
[2023.01.20-14.44.50:134][633]LogAudioMixer: Display: Creating Master Submix 'MasterReverbSubmixDefault'
[2023.01.20-14.44.50:135][633]LogAudioMixer: FMixerPlatformXAudio2::StartAudioStream() called. InstanceID=21
[2023.01.20-14.44.50:135][633]LogAudioMixer: Display: Output buffers initialized: Frames=1024, Channels=2, Samples=2048, InstanceID=21
[2023.01.20-14.44.50:136][633]LogAudioMixer: Display: Starting AudioMixerPlatformInterface::RunInternal(), InstanceID=21
[2023.01.20-14.44.50:136][633]LogAudioMixer: Display: FMixerPlatformXAudio2::SubmitBuffer() called for the first time. InstanceID=21
[2023.01.20-14.44.50:136][633]LogInit: FAudioDevice initialized.
[2023.01.20-14.44.50:136][633]LogAudio: Display: Audio Device (ID: 21) registered with world 'LabyrintheMap'.
[2023.01.20-14.44.50:139][633]LogLoad: Game class is 'BP_FirstPersonGameMode_C'
[2023.01.20-14.44.50:139][633]LogWorld: Bringing World /Game/Le_Labyrinthe/Maps/UEDPIE_0_LabyrintheMap.LabyrintheMap up for play (max tick rate 60) at 2023.01.20-15.44.50
[2023.01.20-14.44.50:140][633]LogWorld: Bringing up level for play took: 0.000783
[2023.01.20-14.44.50:141][633]LogOnline: OSS: Created online subsystem instance for: :Context_32
[2023.01.20-14.44.50:144][633]PIE: Server logged in
[2023.01.20-14.44.50:144][633]PIE: Play in editor total start time 0,077 seconds.
[2023.01.20-14.45.06:280][593]LogSlate: Updating window title bar state: overlay mode, drag disabled, window buttons hidden, title bar hidden
[2023.01.20-14.45.06:280][593]LogWorld: BeginTearingDown for /Game/Le_Labyrinthe/Maps/UEDPIE_0_LabyrintheMap
[2023.01.20-14.45.06:280][593]LogWorld: UWorld::CleanupWorld for LabyrintheMap, bSessionEnded=true, bCleanupResources=true
[2023.01.20-14.45.06:281][593]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2023.01.20-14.45.06:301][593]LogPlayLevel: Display: Shutting down PIE online subsystems
[2023.01.20-14.45.06:305][593]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2023.01.20-14.45.06:348][593]LogAudio: Display: Audio Device unregistered from world 'None'.
[2023.01.20-14.45.06:348][593]LogAudioMixer: FMixerPlatformXAudio2::StopAudioStream() called. InstanceID=21
[2023.01.20-14.45.06:350][593]LogAudioMixer: FMixerPlatformXAudio2::StopAudioStream() called. InstanceID=21
[2023.01.20-14.45.06:352][593]LogSlate: Updating window title bar state: overlay mode, drag disabled, window buttons hidden, title bar hidden
[2023.01.20-14.45.06:354][593]LogUObjectHash: Compacting FUObjectHashTables data took   1.09ms
[2023.01.20-14.45.06:399][594]LogPlayLevel: Display: Destroying online subsystem :Context_32
[2023.01.20-14.45.14:387][ 65]LogFileHelpers: InternalPromptForCheckoutAndSave started...
[2023.01.20-14.45.14:483][ 65]LogUObjectHash: Compacting FUObjectHashTables data took   1.46ms
[2023.01.20-14.45.14:490][ 65]LogSavePackage: Moving output files for package: /Game/Le_Labyrinthe/Maps/LabyrintheMap
[2023.01.20-14.45.14:491][ 65]LogSavePackage: Moving '../../../../../../Users/lolla/OneDrive/Bureau/Cours/Unreal/Labyrinthe/Saved/LabyrintheMapE9DB6F20494EBF29CA27618CA1EEBC4C.tmp' to '../../../../../../Users/lolla/OneDrive/Bureau/Cours/Unreal/Labyrinthe/Content/Le_Labyrinthe/Maps/LabyrintheMap.umap'
[2023.01.20-14.45.14:501][ 65]LogFileHelpers: Saving map 'LabyrintheMap' took 0.062
[2023.01.20-14.45.14:510][ 65]LogFileHelpers: InternalPromptForCheckoutAndSave took 121 ms (total: 12.4 sec)
[2023.01.20-14.45.14:515][ 65]AssetCheck: New page: Asset Save: LabyrintheMap
[2023.01.20-14.45.14:515][ 65]LogContentValidation: Display: Validating /Script/Engine.World /Game/Le_Labyrinthe/Maps/LabyrintheMap.LabyrintheMap
[2023.01.20-14.45.14:873][ 87]LogDebuggerCommands: Repeating last play command: Selected Viewport
[2023.01.20-14.45.14:879][ 87]LogPlayLevel: PlayLevel: No blueprints needed recompiling
[2023.01.20-14.45.14:879][ 87]PIE: New page: PIE session: LabyrintheMap (20 janv. 2023 à 16:45:14)
[2023.01.20-14.45.14:879][ 87]LogPlayLevel: Creating play world package: /Game/Le_Labyrinthe/Maps/UEDPIE_0_LabyrintheMap
[2023.01.20-14.45.14:881][ 87]LogPlayLevel: PIE: StaticDuplicateObject took: (0.002107s)
[2023.01.20-14.45.14:881][ 87]LogPlayLevel: PIE: Created PIE world by copying editor world from /Game/Le_Labyrinthe/Maps/LabyrintheMap.LabyrintheMap to /Game/Le_Labyrinthe/Maps/UEDPIE_0_LabyrintheMap.LabyrintheMap (0.002135s)
[2023.01.20-14.45.14:881][ 87]LogChaos: FPhysicsSolverBase::AsyncDt:-1.000000
[2023.01.20-14.45.14:881][ 87]LogAIModule: Creating AISystem for world LabyrintheMap
[2023.01.20-14.45.14:882][ 87]LogPlayLevel: PIE: World Init took: (0.000855s)
[2023.01.20-14.45.14:924][ 87]LogUObjectHash: Compacting FUObjectHashTables data took   1.47ms
[2023.01.20-14.45.14:926][ 87]LogAudio: Display: Creating Audio Device:                 Id: 22, Scope: Unique, Realtime: True
[2023.01.20-14.45.14:926][ 87]LogAudioMixer: Display: Audio Mixer Platform Settings:
[2023.01.20-14.45.14:926][ 87]LogAudioMixer: Display: 	Sample Rate:						  48000
[2023.01.20-14.45.14:926][ 87]LogAudioMixer: Display: 	Callback Buffer Frame Size Requested: 1024
[2023.01.20-14.45.14:926][ 87]LogAudioMixer: Display: 	Callback Buffer Frame Size To Use:	  1024
[2023.01.20-14.45.14:926][ 87]LogAudioMixer: Display: 	Number of buffers to queue:			  2
[2023.01.20-14.45.14:926][ 87]LogAudioMixer: Display: 	Max Channels (voices):				  0
[2023.01.20-14.45.14:926][ 87]LogAudioMixer: Display: 	Number of Async Source Workers:		  0
[2023.01.20-14.45.14:926][ 87]LogAudio: Display: AudioDevice MaxSources: 32
[2023.01.20-14.45.14:927][ 87]LogAudio: Display: Audio Spatialization Plugin: None (built-in).
[2023.01.20-14.45.14:927][ 87]LogAudio: Display: Audio Reverb Plugin: None (built-in).
[2023.01.20-14.45.14:927][ 87]LogAudio: Display: Audio Occlusion Plugin: None (built-in).
[2023.01.20-14.45.14:928][ 87]LogAudioMixer: Display: Initializing audio mixer using platform API: 'XAudio2'
[2023.01.20-14.45.14:941][ 87]LogAudioMixer: Display: Using Audio Hardware Device Haut-parleurs (3- High Definition Audio Device)
[2023.01.20-14.45.14:941][ 87]LogAudioMixer: Display: Initializing Sound Submixes...
[2023.01.20-14.45.14:941][ 87]LogAudioMixer: Display: Creating Master Submix 'MasterSubmixDefault'
[2023.01.20-14.45.14:941][ 87]LogAudioMixer: Display: Creating Master Submix 'MasterReverbSubmixDefault'
[2023.01.20-14.45.14:942][ 87]LogAudioMixer: FMixerPlatformXAudio2::StartAudioStream() called. InstanceID=22
[2023.01.20-14.45.14:942][ 87]LogAudioMixer: Display: Output buffers initialized: Frames=1024, Channels=2, Samples=2048, InstanceID=22
[2023.01.20-14.45.14:943][ 87]LogAudioMixer: Display: Starting AudioMixerPlatformInterface::RunInternal(), InstanceID=22
[2023.01.20-14.45.14:944][ 87]LogAudioMixer: Display: FMixerPlatformXAudio2::SubmitBuffer() called for the first time. InstanceID=22
[2023.01.20-14.45.14:944][ 87]LogInit: FAudioDevice initialized.
[2023.01.20-14.45.14:944][ 87]LogAudio: Display: Audio Device (ID: 22) registered with world 'LabyrintheMap'.
[2023.01.20-14.45.14:946][ 87]LogLoad: Game class is 'BP_FirstPersonGameMode_C'
[2023.01.20-14.45.14:947][ 87]LogWorld: Bringing World /Game/Le_Labyrinthe/Maps/UEDPIE_0_LabyrintheMap.LabyrintheMap up for play (max tick rate 60) at 2023.01.20-15.45.14
[2023.01.20-14.45.14:948][ 87]LogWorld: Bringing up level for play took: 0.000910
[2023.01.20-14.45.14:949][ 87]LogOnline: OSS: Created online subsystem instance for: :Context_33
[2023.01.20-14.45.14:952][ 87]PIE: Server logged in
[2023.01.20-14.45.14:953][ 87]PIE: Play in editor total start time 0,074 seconds.
[2023.01.20-14.45.35:470][310]LogSlate: Updating window title bar state: overlay mode, drag disabled, window buttons hidden, title bar hidden
[2023.01.20-14.45.35:470][310]LogWorld: BeginTearingDown for /Game/Le_Labyrinthe/Maps/UEDPIE_0_LabyrintheMap
[2023.01.20-14.45.35:470][310]LogWorld: UWorld::CleanupWorld for LabyrintheMap, bSessionEnded=true, bCleanupResources=true
[2023.01.20-14.45.35:470][310]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2023.01.20-14.45.35:476][310]LogPlayLevel: Display: Shutting down PIE online subsystems
[2023.01.20-14.45.35:480][310]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2023.01.20-14.45.35:522][310]LogSlate: Updating window title bar state: overlay mode, drag disabled, window buttons hidden, title bar hidden
[2023.01.20-14.45.35:522][310]LogAudioMixer: FMixerPlatformXAudio2::StopAudioStream() called. InstanceID=22
[2023.01.20-14.45.35:523][310]LogAudioMixer: FMixerPlatformXAudio2::StopAudioStream() called. InstanceID=22
[2023.01.20-14.45.35:529][310]LogUObjectHash: Compacting FUObjectHashTables data took   1.48ms
[2023.01.20-14.45.35:572][311]LogPlayLevel: Display: Destroying online subsystem :Context_33
[2023.01.20-14.45.36:156][344]LogFileHelpers: InternalPromptForCheckoutAndSave started...
[2023.01.20-14.45.36:258][344]LogUObjectHash: Compacting FUObjectHashTables data took   1.21ms
[2023.01.20-14.45.36:266][344]LogSavePackage: Moving output files for package: /Game/Le_Labyrinthe/Maps/LabyrintheMap
[2023.01.20-14.45.36:266][344]LogSavePackage: Moving '../../../../../../Users/lolla/OneDrive/Bureau/Cours/Unreal/Labyrinthe/Saved/LabyrintheMapD229FF004A5FCBD4830B7A88510477B0.tmp' to '../../../../../../Users/lolla/OneDrive/Bureau/Cours/Unreal/Labyrinthe/Content/Le_Labyrinthe/Maps/LabyrintheMap.umap'
[2023.01.20-14.45.36:276][344]LogFileHelpers: Saving map 'LabyrintheMap' took 0.062
[2023.01.20-14.45.36:285][344]LogFileHelpers: InternalPromptForCheckoutAndSave took 128 ms (total: 12.5 sec)
[2023.01.20-14.45.36:290][344]AssetCheck: New page: Asset Save: LabyrintheMap
[2023.01.20-14.45.36:290][344]LogContentValidation: Display: Validating /Script/Engine.World /Game/Le_Labyrinthe/Maps/LabyrintheMap.LabyrintheMap
[2023.01.20-14.45.45:076][869]LogFileHelpers: InternalPromptForCheckoutAndSave started...
[2023.01.20-14.45.45:148][869]LogSavePackage: Moving output files for package: /Game/Le_Labyrinthe/Blueprints/BP_Torche
[2023.01.20-14.45.45:149][869]LogSavePackage: Moving '../../../../../../Users/lolla/OneDrive/Bureau/Cours/Unreal/Labyrinthe/Saved/BP_Torche063C73584F4542EECD675893FBBC451A.tmp' to '../../../../../../Users/lolla/OneDrive/Bureau/Cours/Unreal/Labyrinthe/Content/Le_Labyrinthe/Blueprints/BP_Torche.uasset'
[2023.01.20-14.45.45:158][869]LogFileHelpers: InternalPromptForCheckoutAndSave took 81 ms (total: 12.6 sec)
[2023.01.20-14.45.45:163][869]AssetCheck: New page: Asset Save: BP_Torche
[2023.01.20-14.45.45:163][869]LogContentValidation: Display: Validating /Script/Engine.Blueprint /Game/Le_Labyrinthe/Blueprints/BP_Torche.BP_Torche
[2023.01.20-14.46.04:787][  6]LogEditorClassViewer: Warning: Class /Script/InteractiveToolsFramework.GizmoActor has parent /Script/InteractiveToolsFramework.InternalToolFrameworkActor, but this parent is not found. The Class will not be shown in ClassViewer.
[2023.01.20-14.46.04:787][  6]LogEditorClassViewer: Warning: Class /Script/ModelingComponents.PreviewGeometryActor has parent /Script/InteractiveToolsFramework.InternalToolFrameworkActor, but this parent is not found. The Class will not be shown in ClassViewer.
[2023.01.20-14.46.04:787][  6]LogEditorClassViewer: Warning: Class /Script/ModelingComponents.PreviewMeshActor has parent /Script/InteractiveToolsFramework.InternalToolFrameworkActor, but this parent is not found. The Class will not be shown in ClassViewer.
[2023.01.20-14.46.27:880][371]LogFileHelpers: InternalPromptForCheckoutAndSave started...
[2023.01.20-14.46.28:016][371]LogSavePackage: Moving output files for package: /Game/Le_Labyrinthe/Blueprints/BP_Torche
[2023.01.20-14.46.28:017][371]LogSavePackage: Moving '../../../../../../Users/lolla/OneDrive/Bureau/Cours/Unreal/Labyrinthe/Saved/BP_TorcheBBA59D5F499A52E7FB5DE3BE1233E634.tmp' to '../../../../../../Users/lolla/OneDrive/Bureau/Cours/Unreal/Labyrinthe/Content/Le_Labyrinthe/Blueprints/BP_Torche.uasset'
[2023.01.20-14.46.28:026][371]LogFileHelpers: InternalPromptForCheckoutAndSave took 147 ms (total: 12.7 sec)
[2023.01.20-14.46.28:031][371]AssetCheck: New page: Asset Save: BP_Torche
[2023.01.20-14.46.28:031][371]LogContentValidation: Display: Validating /Script/Engine.Blueprint /Game/Le_Labyrinthe/Blueprints/BP_Torche.BP_Torche
[2023.01.20-14.46.29:753][475]BlueprintLog: New page: Compile BP_Torche
[2023.01.20-14.46.29:877][475]LogUObjectHash: Compacting FUObjectHashTables data took   1.60ms
[2023.01.20-14.46.30:745][513]LogDebuggerCommands: Repeating last play command: Selected Viewport
[2023.01.20-14.46.30:750][513]LogPlayLevel: PlayLevel: No blueprints needed recompiling
[2023.01.20-14.46.30:750][513]PIE: New page: PIE session: LabyrintheMap (20 janv. 2023 à 16:46:30)
[2023.01.20-14.46.30:790][513]LogPlayLevel: Creating play world package: /Game/Le_Labyrinthe/Maps/UEDPIE_0_LabyrintheMap
[2023.01.20-14.46.30:792][513]LogPlayLevel: PIE: StaticDuplicateObject took: (0.002060s)
[2023.01.20-14.46.30:792][513]LogPlayLevel: PIE: Created PIE world by copying editor world from /Game/Le_Labyrinthe/Maps/LabyrintheMap.LabyrintheMap to /Game/Le_Labyrinthe/Maps/UEDPIE_0_LabyrintheMap.LabyrintheMap (0.002089s)
[2023.01.20-14.46.30:793][513]LogChaos: FPhysicsSolverBase::AsyncDt:-1.000000
[2023.01.20-14.46.30:793][513]LogAIModule: Creating AISystem for world LabyrintheMap
[2023.01.20-14.46.30:793][513]LogPlayLevel: PIE: World Init took: (0.000727s)
[2023.01.20-14.46.30:837][513]LogUObjectHash: Compacting FUObjectHashTables data took   1.17ms
[2023.01.20-14.46.30:838][513]LogAudio: Display: Creating Audio Device:                 Id: 23, Scope: Unique, Realtime: True
[2023.01.20-14.46.30:838][513]LogAudioMixer: Display: Audio Mixer Platform Settings:
[2023.01.20-14.46.30:838][513]LogAudioMixer: Display: 	Sample Rate:						  48000
[2023.01.20-14.46.30:838][513]LogAudioMixer: Display: 	Callback Buffer Frame Size Requested: 1024
[2023.01.20-14.46.30:838][513]LogAudioMixer: Display: 	Callback Buffer Frame Size To Use:	  1024
[2023.01.20-14.46.30:838][513]LogAudioMixer: Display: 	Number of buffers to queue:			  2
[2023.01.20-14.46.30:838][513]LogAudioMixer: Display: 	Max Channels (voices):				  0
[2023.01.20-14.46.30:839][513]LogAudioMixer: Display: 	Number of Async Source Workers:		  0
[2023.01.20-14.46.30:839][513]LogAudio: Display: AudioDevice MaxSources: 32
[2023.01.20-14.46.30:839][513]LogAudio: Display: Audio Spatialization Plugin: None (built-in).
[2023.01.20-14.46.30:839][513]LogAudio: Display: Audio Reverb Plugin: None (built-in).
[2023.01.20-14.46.30:839][513]LogAudio: Display: Audio Occlusion Plugin: None (built-in).
[2023.01.20-14.46.30:841][513]LogAudioMixer: Display: Initializing audio mixer using platform API: 'XAudio2'
